40.036497769773256,-85.38358511085636,
41.42370463760428,-81.49787994065308,
43.88846672132853,-70.09206919316705,
30.113669181630996,-82.18831509193735,
35.2562648149978,-77.57333908450013,
33.57922083589311,-92.85134239641245,
40.87762314578745,-73.03670391706862,
47.24502034945509,-122.32299998944094,
32.8786931799136,-84.8488232930711,
42.290459370845745,-75.72787956772675,
33.6575152900487,-85.84593387597076,
37.31838876629468,-112.57838975478005,
42.019428173891335,-93.46175423317995,
26.24783120248955,-98.24016936764501,
28.563145824440568,-82.1854719415919,
40.89274439257389,-81.40558132991497,
40.69223876090509,-105.26381762938162,
41.249514001446386,-80.50187443237182,
34.927517417479464,-95.78434804049236,
35.669414497625226,-80.91228879421128,
39.126856232907144,-76.79639705480822,
31.499420897980528,-87.9804106002427,
38.971173542906904,-84.69100074756443,
42.617079233592854,-73.13058523195552,
32.16290920502556,-82.58366196257221,
44.437375643715264,-100.41570180829957,
38.56888505780582,-121.30227279941246,
38.53159939491338,-90.98910743273684,
35.63682532405366,-86.80049793073043,
36.17138387720404,-115.23159289337164,
45.45173939592016,-122.50683104344276,
33.72327296408857,-113.76719623081232,
38.717397115056876,-83.84333349817409,
32.370982341123934,-97.83292363087153,
42.531597637307414,-76.46440906309083,
40.483939188851984,-75.45793317359697,
33.90242144611287,-81.52220436928805,
38.551108240662444,-111.58750948886299,
41.57519136926524,-73.29957531445093,
44.51375997251031,-123.43090510441503,
34.79091129192225,-89.2731396215051,
41.966755299522774,-92.34113517826214,
32.638688426777215,-96.812717286282,
33.19912141766138,-94.91672621566718,
30.70175100799897,-101.49604248140164,
42.681099862104055,-83.23075973236715,
35.99682276877543,-114.96326640066737,
43.598529990002554,-70.57353244853763,
46.287078413416026,-95.32171886028621,
39.76147380212094,-76.59386683491239,
39.03778824539211,-75.56928414504485,
30.41458747022705,-86.82323334487049,
31.011966179052898,-92.37644266303586,
29.79592032369478,-82.88107885010136,
36.92782106551776,-80.90801001400048,
37.80427290497992,-97.3110813433383,
44.1857657988007,-70.13822722874238,
42.70664755636774,-71.1453411202999,
40.77523281354943,-101.15234663576976,
38.84065933480607,-88.51107474811913,
32.3878986709996,-96.83386396482578,
25.996824888578054,-80.2527158924209,
46.60487112018596,-119.30328187383016,
33.724485479866836,-89.03428378973312,
32.345486522973374,-96.6483477757454,
40.7244759519589,-111.87160713826812,
41.95423349942984,-88.18414236933927,
41.06702757446067,-81.12209982840201,
30.724410179137394,-97.73304124792668,
29.616593967096357,-95.34318921447644,
33.41234518084833,-112.62562631401947,
41.19918056828454,-77.43170174182455,
39.89031140866705,-95.20857591038933,
30.252218156565277,-95.10599322060207,
40.78635612344773,-80.33691913092797,
43.979771875145545,-102.07385616193929,
36.473608402633076,-89.02106310025297,
37.63322033338276,-79.44674942615535,
38.189154624693344,-121.30901374723982,
33.87117210560603,-88.10841901982931,
34.241181364633725,-111.32308612521577,
47.72824579513637,-117.47018349841565,
42.30933451636586,-83.71654593676683,
33.66416569505302,-102.2271234132576,
40.786892395798006,-80.33174289979942,
31.15419732784114,-97.44657493801473,
38.76552622542023,-77.4588248772047,
32.77871423535099,-117.01268675972076,
38.50215325777431,-96.48329053694493,
44.40281772524253,-70.18038637449544,
42.32515673326337,-71.63272245000064,
31.142231388816743,-93.9922324622234,
34.72561500159931,-86.6441423417254,
43.04628271669404,-78.25115814586007,
33.32761565423688,-87.48740213496107,
43.05924933431146,-76.07041487181571,
29.107321056052093,-82.00977098787043,
38.61021444148637,-90.14994035891709,
36.01068813848228,-95.61880471636975,
41.93472377297227,-74.00266267210634,
35.22705414628511,-80.500367429439,
38.38609865230162,-81.6429135480076,
39.84794216617189,-80.2213001670834,
32.707149118068486,-90.54086830636027,
37.21260446418142,-95.76512704144892,
36.30010716749541,-108.70664487462477,
40.73722650224876,-81.43715912223257,
36.079481276275935,-79.85264941631642,
35.94265444409003,-79.56374995989036,
41.01112511237444,-83.65528851400744,
42.0042604222602,-88.29601364297332,
38.43292297870579,-122.66612154474711,
40.45535874285417,-123.69458487765266,
34.92425208338381,-95.7191545228259,
38.23373109539971,-122.12137071064157,
37.14954746666484,-92.76868109989861,
34.268249702970984,-87.15369392830195,
38.551311549221964,-97.30849062712268,
39.201495383425936,-96.91600458909103,
31.218938262881135,-101.94174135442356,
44.215077863028554,-121.02737775535005,
36.34656914400985,-86.4673310429159,
43.27784273179561,-88.51832589759545,
34.275995306032286,-117.33244298148523,
44.14197845941427,-69.854263244169,
32.87010677852347,-97.75431090722815,
41.844582220342595,-89.4740674393322,
32.19041861203893,-83.87703843062617,
32.55263361020088,-117.04541157904534,
43.324340498371264,-77.80613119374777,
